OBJECTID,COUNTY,RATE,L95CL,U95CL,HOSP,FLAG,YEAR,GENDER,AGE,MEASURE,HEALTHOUTCOMEID,cofips
17382,Yuma,,,,,2,2009,Male,All ages,Age specific rate,Asthma,08125
17383,Yuma,0,0,0,0,2,2009,Both genders,0-4 years old,Age specific rate,Asthma,08125
17384,Yuma,,,,,2,2009,Both genders,15-34 years old,Age specific rate,Asthma,08125
17385,Yuma,0,0,0,0,2,2009,Both genders,35-64 years old,Age specific rate,Asthma,08125
17386,Yuma,21.5362526920316,4.44129305739843,62.9380694166753,3,2,2009,Both genders,5-14 years old,Age specific rate,Asthma,08125
17387,Yuma,,,,,2,2009,Both genders,65+ years old,Age specific rate,Asthma,08125
17388,Yuma,5.98086124401914,2.19487066735531,13.0178170080931,6,2,2009,Both genders,All ages,Age specific rate,Asthma,08125
17389,Yuma,0,0,0,0,2,2010,Female,0-4 years old,Age specific rate,Asthma,08125
17390,Yuma,,,,,2,2010,Female,15-34 years old,Age specific rate,Asthma,08125
17391,Yuma,0,0,0,0,2,2010,Female,35-64 years old,Age specific rate,Asthma,08125
17392,Yuma,0,0,0,0,2,2010,Female,5-14 years old,Age specific rate,Asthma,08125
17393,Yuma,,,,,2,2010,Female,65+ years old,Age specific rate,Asthma,08125
17394,Yuma,,,,,2,2010,Female,All ages,Age specific rate,Asthma,08125
17395,Yuma,,,,,2,2010,Male,0-4 years old,Age specific rate,Asthma,08125
17396,Yuma,,,,,2,2010,Male,15-34 years old,Age specific rate,Asthma,08125
17397,Yuma,0,0,0,0,2,2010,Male,35-64 years old,Age specific rate,Asthma,08125
17398,Yuma,,,,,2,2010,Male,5-14 years old,Age specific rate,Asthma,08125
17399,Yuma,0,0,0,0,2,2010,Male,65+ years old,Age specific rate,Asthma,08125
17400,Yuma,8.04020100502512,2.19068416809313,20.5861078902596,4,2,2010,Male,All ages,Age specific rate,Asthma,08125
17401,Yuma,,,,,2,2010,Both genders,0-4 years old,Age specific rate,Asthma,08125
17402,Yuma,,,,,2,2010,Both genders,15-34 years old,Age specific rate,Asthma,08125
17403,Yuma,0,0,0,0,2,2010,Both genders,35-64 years old,Age specific rate,Asthma,08125
17404,Yuma,,,,,2,2010,Both genders,5-14 years old,Age specific rate,Asthma,08125
17405,Yuma,,,,,2,2010,Both genders,65+ years old,Age specific rate,Asthma,08125
17406,Yuma,5.98086124401914,2.19487066735531,13.0178170080931,6,2,2010,Both genders,All ages,Age specific rate,Asthma,08125
17407,Yuma,0,0,0,0,2,2011,Female,0-4 years old,Age specific rate,Asthma,08125
17408,Yuma,0,0,0,0,2,2011,Female,15-34 years old,Age specific rate,Asthma,08125
17409,Yuma,0,0,0,0,2,2011,Female,35-64 years old,Age specific rate,Asthma,08125
17410,Yuma,0,0,0,0,2,2011,Female,5-14 years old,Age specific rate,Asthma,08125
17411,Yuma,0,0,0,0,2,2011,Female,65+ years old,Age specific rate,Asthma,08125
17412,Yuma,0,0,0,0,2,2011,Female,All ages,Age specific rate,Asthma,08125
17413,Yuma,0,0,0,0,2,2011,Male,0-4 years old,Age specific rate,Asthma,08125
17414,Yuma,,,,,2,2011,Male,15-34 years old,Age specific rate,Asthma,08125
17415,Yuma,0,0,0,0,2,2011,Male,35-64 years old,Age specific rate,Asthma,08125
17416,Yuma,0,0,0,0,2,2011,Male,5-14 years old,Age specific rate,Asthma,08125
17417,Yuma,0,0,0,0,2,2011,Male,65+ years old,Age specific rate,Asthma,08125
17418,Yuma,,,,,2,2011,Male,All ages,Age specific rate,Asthma,08125
17419,Yuma,0,0,0,0,2,2011,Both genders,0-4 years old,Age specific rate,Asthma,08125
17420,Yuma,,,,,2,2011,Both genders,15-34 years old,Age specific rate,Asthma,08125
17421,Yuma,0,0,0,0,2,2011,Both genders,35-64 years old,Age specific rate,Asthma,08125
17422,Yuma,0,0,0,0,2,2011,Both genders,5-14 years old,Age specific rate,Asthma,08125
17423,Yuma,0,0,0,0,2,2011,Both genders,65+ years old,Age specific rate,Asthma,08125
17424,Yuma,,,,,2,2011,Both genders,All ages,Age specific rate,Asthma,08125
17425,Yuma,0,0,0,0,2,2012,Female,0-4 years old,Age specific rate,Asthma,08125
17426,Yuma,0,0,0,0,2,2012,Female,15-34 years old,Age specific rate,Asthma,08125
17427,Yuma,0,0,0,0,2,2012,Female,35-64 years old,Age specific rate,Asthma,08125
17428,Yuma,,,,,2,2012,Female,5-14 years old,Age specific rate,Asthma,08125
17429,Yuma,,,,,2,2012,Female,65+ years old,Age specific rate,Asthma,08125
17430,Yuma,5.90434953749262,1.21761882089274,17.2550148981359,3,2,2012,Female,All ages,Age specific rate,Asthma,08125
17431,Yuma,0,0,0,0,2,2012,Male,0-4 years old,Age specific rate,Asthma,08125
17432,Yuma,,,,,2,2012,Male,15-34 years old,Age specific rate,Asthma,08125
17433,Yuma,0,0,0,0,2,2012,Male,35-64 years old,Age specific rate,Asthma,08125
17434,Yuma,0,0,0,0,2,2012,Male,5-14 years old,Age specific rate,Asthma,08125
17435,Yuma,0,0,0,0,2,2012,Male,65+ years old,Age specific rate,Asthma,08125
17436,Yuma,,,,,2,2012,Male,All ages,Age specific rate,Asthma,08125
17437,Yuma,0,0,0,0,2,2012,Both genders,0-4 years old,Age specific rate,Asthma,08125
17438,Yuma,,,,,2,2012,Both genders,15-34 years old,Age specific rate,Asthma,08125
17439,Yuma,0,0,0,0,2,2012,Both genders,35-64 years old,Age specific rate,Asthma,08125
17440,Yuma,,,,,2,2012,Both genders,5-14 years old,Age specific rate,Asthma,08125
17441,Yuma,,,,,2,2012,Both genders,65+ years old,Age specific rate,Asthma,08125
17442,Yuma,3.96235760277365,1.07960908729701,10.1452091881171,4,2,2012,Both genders,All ages,Age specific rate,Asthma,08125
17443,Yuma,0,0,0,0,2,2013,Female,0-4 years old,Age specific rate,Asthma,08125
17444,Yuma,,,,,2,2013,Female,15-34 years old,Age specific rate,Asthma,08125
17445,Yuma,,,,,2,2013,Female,35-64 years old,Age specific rate,Asthma,08125
17446,Yuma,0,0,0,0,2,2013,Female,5-14 years old,Age specific rate,Asthma,08125
17447,Yuma,0,0,0,0,2,2013,Female,65+ years old,Age specific rate,Asthma,08125
17448,Yuma,5.86395621579359,1.20928874686396,17.1369684709595,3,2,2013,Female,All ages,Age specific rate,Asthma,08125
17449,Yuma,83.3333333333333,17.1853367471,243.535363048413,3,2,2013,Male,0-4 years old,Age specific rate,Asthma,08125
17450,Yuma,0,0,0,0,2,2013,Male,15-34 years old,Age specific rate,Asthma,08125
17451,Yuma,,,,,2,2013,Male,35-64 years old,Age specific rate,Asthma,08125
17452,Yuma,0,0,0,0,2,2013,Male,5-14 years old,Age specific rate,Asthma,08125
17453,Yuma,0,0,0,0,2,2013,Male,65+ years old,Age specific rate,Asthma,08125
17454,Yuma,7.94123486202104,2.16371922498775,20.3327152578999,4,2,2013,Male,All ages,Age specific rate,Asthma,08125
17455,Yuma,40.3225806451613,8.31548552279034,117.839691797619,3,2,2013,Both genders,0-4 years old,Age specific rate,Asthma,08125
17456,Yuma,,,,,2,2013,Both genders,15-34 years old,Age specific rate,Asthma,08125
17457,Yuma,7.93650793650794,1.63669873781905,23.1938440998489,3,2,2013,Both genders,35-64 years old,Age specific rate,Asthma,08125
17458,Yuma,0,0,0,0,2,2013,Both genders,5-14 years old,Age specific rate,Asthma,08125
17459,Yuma,0,0,0,0,2,2013,Both genders,65+ years old,Age specific rate,Asthma,08125
17460,Yuma,6.89179875947622,2.77086054102579,14.1997394523015,7,2,2013,Both genders,All ages,Age specific rate,Asthma,08125
17461,Yuma,0,0,0,0,2,2014,Female,0-4 years old,Age specific rate,Asthma,08125
17462,Yuma,0,0,0,0,2,2014,Female,15-34 years old,Age specific rate,Asthma,08125
17463,Yuma,,,,,2,2014,Female,35-64 years old,Age specific rate,Asthma,08125
17464,Yuma,0,0,0,0,2,2014,Female,5-14 years old,Age specific rate,Asthma,08125
17465,Yuma,,,,,2,2014,Female,65+ years old,Age specific rate,Asthma,08125
17466,Yuma,,,,,2,2014,Female,All ages,Age specific rate,Asthma,08125
17467,Yuma,0,0,0,0,2,2014,Male,0-4 years old,Age specific rate,Asthma,08125
17468,Yuma,0,0,0,0,2,2014,Male,15-34 years old,Age specific rate,Asthma,08125
17469,Yuma,0,0,0,0,2,2014,Male,35-64 years old,Age specific rate,Asthma,08125
17470,Yuma,,,,,2,2014,Male,5-14 years old,Age specific rate,Asthma,08125
17471,Yuma,0,0,0,0,2,2014,Male,65+ years old,Age specific rate,Asthma,08125
17472,Yuma,,,,,2,2014,Male,All ages,Age specific rate,Asthma,08125
17473,Yuma,0,0,0,0,2,2014,Both genders,0-4 years old,Age specific rate,Asthma,08125
17474,Yuma,0,0,0,0,2,2014,Both genders,15-34 years old,Age specific rate,Asthma,08125
17475,Yuma,,,,,2,2014,Both genders,35-64 years old,Age specific rate,Asthma,08125
17476,Yuma,,,,,2,2014,Both genders,5-14 years old,Age specific rate,Asthma,08125
17477,Yuma,,,,,2,2014,Both genders,65+ years old,Age specific rate,Asthma,08125
17478,Yuma,3.91849529780564,1.06765808544899,10.0329042666577,4,2,2014,Both genders,All ages,Age specific rate,Asthma,08125
17479,Yuma,0,0,0,0,2,2015,Female,0-4 years old,Age specific rate,Asthma,08125
17480,Yuma,,,,,2,2015,Female,15-34 years old,Age specific rate,Asthma,08125
17481,Yuma,,,,,2,2015,Female,35-64 years old,Age specific rate,Asthma,08125
17482,Yuma,,,,,2,2015,Female,5-14 years old,Age specific rate,Asthma,08125
17483,Yuma,,,,,2,2015,Female,65+ years old,Age specific rate,Asthma,08125
17484,Yuma,9.85804416403785,3.20088010670047,23.0053865917253,5,2,2015,Female,All ages,Age specific rate,Asthma,08125
17485,Yuma,0,0,0,0,2,2015,Male,0-4 years old,Age specific rate,Asthma,08125
17486,Yuma,0,0,0,0,2,2015,Male,15-34 years old,Age specific rate,Asthma,08125
17487,Yuma,,,,,2,2015,Male,35-64 years old,Age specific rate,Asthma,08125
17488,Yuma,,,,,2,2015,Male,5-14 years old,Age specific rate,Asthma,08125
17489,Yuma,0,0,0,0,2,2015,Male,65+ years old,Age specific rate,Asthma,08125
17490,Yuma,,,,,2,2015,Male,All ages,Age specific rate,Asthma,08125
17491,Yuma,0,0,0,0,2,2015,Both genders,0-4 years old,Age specific rate,Asthma,08125
17492,Yuma,,,,,2,2015,Both genders,15-34 years old,Age specific rate,Asthma,08125
17493,Yuma,,,,,2,2015,Both genders,35-64 years old,Age specific rate,Asthma,08125
17494,Yuma,19.4805194805195,4.01735144737403,56.9303446087199,3,2,2015,Both genders,5-14 years old,Age specific rate,Asthma,08125
17495,Yuma,,,,,2,2015,Both genders,65+ years old,Age specific rate,Asthma,08125
17496,Yuma,6.94513344577835,2.79230385109624,14.3096292903092,7,2,2015,Both genders,All ages,Age specific rate,Asthma,08125
17497,Yuma,0,0,0,0,2,2016,Female,0-4 years old,Age specific rate,Asthma,08125
17498,Yuma,0,0,0,0,2,2016,Female,15-34 years old,Age specific rate,Asthma,08125
17499,Yuma,0,0,0,0,2,2016,Female,35-64 years old,Age specific rate,Asthma,08125
17500,Yuma,0,0,0,0,2,2016,Female,5-14 years old,Age specific rate,Asthma,08125
17501,Yuma,0,0,0,0,2,2016,Female,65+ years old,Age specific rate,Asthma,08125
17502,Yuma,0,0,0,0,2,2016,Female,All ages,Age specific rate,Asthma,08125
17503,Yuma,0,0,0,0,2,2016,Male,0-4 years old,Age specific rate,Asthma,08125
17504,Yuma,0,0,0,0,2,2016,Male,15-34 years old,Age specific rate,Asthma,08125
17505,Yuma,0,0,0,0,2,2016,Male,35-64 years old,Age specific rate,Asthma,08125
17506,Yuma,,,,,2,2016,Male,5-14 years old,Age specific rate,Asthma,08125
17507,Yuma,0,0,0,0,2,2016,Male,65+ years old,Age specific rate,Asthma,08125
17508,Yuma,,,,,2,2016,Male,All ages,Age specific rate,Asthma,08125
17509,Yuma,0,0,0,0,2,2016,Both genders,0-4 years old,Age specific rate,Asthma,08125
17510,Yuma,0,0,0,0,2,2016,Both genders,15-34 years old,Age specific rate,Asthma,08125
17511,Yuma,0,0,0,0,2,2016,Both genders,35-64 years old,Age specific rate,Asthma,08125
17512,Yuma,,,,,2,2016,Both genders,5-14 years old,Age specific rate,Asthma,08125
17513,Yuma,0,0,0,0,2,2016,Both genders,65+ years old,Age specific rate,Asthma,08125
17514,Yuma,,,,,2,2016,Both genders,All ages,Age specific rate,Asthma,08125
17515,Yuma,0,0,0,0,2,2017,Female,0-4 years old,Age specific rate,Asthma,08125
17516,Yuma,0,0,0,0,2,2017,Female,15-34 years old,Age specific rate,Asthma,08125
17517,Yuma,0,0,0,0,2,2017,Female,35-64 years old,Age specific rate,Asthma,08125
17518,Yuma,0,0,0,0,2,2017,Female,5-14 years old,Age specific rate,Asthma,08125
17519,Yuma,0,0,0,0,2,2017,Female,65+ years old,Age specific rate,Asthma,08125
17520,Yuma,0,0,0,0,2,2017,Female,All ages,Age specific rate,Asthma,08125
17521,Yuma,0,0,0,0,2,2017,Male,0-4 years old,Age specific rate,Asthma,08125
17522,Yuma,0,0,0,0,2,2017,Male,15-34 years old,Age specific rate,Asthma,08125
17523,Yuma,0,0,0,0,2,2017,Male,35-64 years old,Age specific rate,Asthma,08125
17524,Yuma,0,0,0,0,2,2017,Male,5-14 years old,Age specific rate,Asthma,08125
17525,Yuma,0,0,0,0,2,2017,Male,65+ years old,Age specific rate,Asthma,08125
17526,Yuma,0,0,0,0,2,2017,Male,All ages,Age specific rate,Asthma,08125
17527,Yuma,0,0,0,0,2,2017,Both genders,0-4 years old,Age specific rate,Asthma,08125
17528,Yuma,0,0,0,0,2,2017,Both genders,15-34 years old,Age specific rate,Asthma,08125
17529,Yuma,0,0,0,0,2,2017,Both genders,35-64 years old,Age specific rate,Asthma,08125
17530,Yuma,0,0,0,0,2,2017,Both genders,5-14 years old,Age specific rate,Asthma,08125
17531,Yuma,0,0,0,0,2,2017,Both genders,65+ years old,Age specific rate,Asthma,08125
17532,Yuma,0,0,0,0,2,2017,Both genders,All ages,Age specific rate,Asthma,08125
17533,Yuma,0,0,0,0,2,2018,Female,0-4 years old,Age specific rate,Asthma,08125
17534,Yuma,0,0,0,0,2,2018,Female,15-34 years old,Age specific rate,Asthma,08125
17535,Yuma,0,0,0,0,2,2018,Female,35-64 years old,Age specific rate,Asthma,08125
17536,Yuma,0,0,0,0,2,2018,Female,5-14 years old,Age specific rate,Asthma,08125
17537,Yuma,0,0,0,0,2,2018,Female,65+ years old,Age specific rate,Asthma,08125
17538,Yuma,0,0,0,0,2,2018,Female,All ages,Age specific rate,Asthma,08125
17539,Yuma,0,0,0,0,2,2018,Male,0-4 years old,Age specific rate,Asthma,08125
17540,Yuma,0,0,0,0,2,2018,Male,15-34 years old,Age specific rate,Asthma,08125
17541,Yuma,,,,,2,2018,Male,35-64 years old,Age specific rate,Asthma,08125
17542,Yuma,0,0,0,0,2,2018,Male,5-14 years old,Age specific rate,Asthma,08125
17543,Yuma,0,0,0,0,2,2018,Male,65+ years old,Age specific rate,Asthma,08125
17544,Yuma,,,,,2,2018,Male,All ages,Age specific rate,Asthma,08125
17545,Yuma,0,0,0,0,2,2018,Both genders,0-4 years old,Age specific rate,Asthma,08125
17546,Yuma,0,0,0,0,2,2018,Both genders,15-34 years old,Age specific rate,Asthma,08125
17547,Yuma,,,,,2,2018,Both genders,35-64 years old,Age specific rate,Asthma,08125
17548,Yuma,0,0,0,0,2,2018,Both genders,5-14 years old,Age specific rate,Asthma,08125
17549,Yuma,0,0,0,0,2,2018,Both genders,65+ years old,Age specific rate,Asthma,08125
17550,Yuma,,,,,2,2018,Both genders,All ages,Age specific rate,Asthma,08125
17551,Statewide,10.4573993295568,10.0355163889326,10.879282270181,2379,2,2004,Female,,Age adjusted rate,Asthma,08000
17552,Statewide,8.7800776650579,8.38567982882896,9.17447550128683,1965,2,2004,Male,,Age adjusted rate,Asthma,08000
17553,Statewide,9.68024006206562,9.39035584472296,9.97012427940827,4344,2,2004,Both genders,,Age adjusted rate,Asthma,08000
17554,Statewide,11.0810773875588,10.6501478324213,11.5120069426963,2567,2,2005,Female,,Age adjusted rate,Asthma,08000
17555,Statewide,8.02528628984368,7.64520163621507,8.40537094347229,1790,2,2005,Male,,Age adjusted rate,Asthma,08000
17556,Statewide,9.63026478411572,9.34182179654777,9.91870777168367,4357,2,2005,Both genders,,Age adjusted rate,Asthma,08000
17557,Statewide,10.3056906648917,9.8928978655117,10.7184834642717,2423,2,2006,Female,,Age adjusted rate,Asthma,08000
17558,Statewide,7.63263726485364,7.26395834943688,8.0013161802704,1724,2,2006,Male,,Age adjusted rate,Asthma,08000
17559,Statewide,9.03048748752449,8.75322350377526,9.30775147127373,4147,2,2006,Both genders,,Age adjusted rate,Asthma,08000
17560,Statewide,9.49209962502274,9.09928676226654,9.88491248777895,2274,2,2007,Female,,Age adjusted rate,Asthma,08000
17561,Statewide,7.84209272446652,7.47290497111105,8.21128047782199,1809,2,2007,Male,,Age adjusted rate,Asthma,08000
17562,Statewide,8.70705302439428,8.43753452837473,8.97657152041384,4083,2,2007,Both genders,,Age adjusted rate,Asthma,08000
17563,Statewide,10.5903799270573,10.1782430178907,11.0025168362238,2575,2,2008,Female,,Age adjusted rate,Asthma,08000
17564,Statewide,8.25037050090983,7.87553769557512,8.62520330624455,1937,2,2008,Male,,Age adjusted rate,Asthma,08000
17565,Statewide,9.47266185508636,9.19382643986497,9.75149727030776,4512,2,2008,Both genders,,Age adjusted rate,Asthma,08000
17566,Statewide,10.9171815285232,10.5011774108099,11.3331856462364,2693,2,2009,Female,,Age adjusted rate,Asthma,08000
17567,Statewide,8.73720810126534,8.35848533593144,9.11593086659924,2102,2,2009,Male,,Age adjusted rate,Asthma,08000
17568,Statewide,9.8657685126382,9.58418721839324,10.1473498068832,4795,2,2009,Both genders,,Age adjusted rate,Asthma,08000
17569,Statewide,9.40825503116461,9.02570743967687,9.79080262265235,2375,2,2010,Female,,Age adjusted rate,Asthma,08000
17570,Statewide,7.8922612787432,7.53691639136619,8.24760616612022,1938,2,2010,Male,,Age adjusted rate,Asthma,08000
17571,Statewide,8.70261955601038,8.44053616167451,8.96470295034624,4313,2,2010,Both genders,,Age adjusted rate,Asthma,08000
17572,Statewide,9.06361519542097,8.68947795652294,9.43775243431899,2305,2,2011,Female,,Age adjusted rate,Asthma,08000
17573,Statewide,7.78445364976593,7.43256177263254,8.13634552689933,1920,2,2011,Male,,Age adjusted rate,Asthma,08000
17574,Statewide,8.46593342336362,8.20841565464687,8.72345119208037,4225,2,2011,Both genders,,Age adjusted rate,Asthma,08000
17575,Statewide,7.95614552692741,7.60788739932349,8.30440365453134,2056,2,2012,Female,,Age adjusted rate,Asthma,08000
17576,Statewide,7.0544368692142,6.72261049215571,7.38626324627268,1769,2,2012,Male,,Age adjusted rate,Asthma,08000
17577,Statewide,7.55164451197101,7.31011358918645,7.79317543475557,3825,2,2012,Both genders,,Age adjusted rate,Asthma,08000
17578,Statewide,7.68621445763158,7.3456311626631,8.02679775260006,2011,2,2013,Female,,Age adjusted rate,Asthma,08000
17579,Statewide,6.72135894191725,6.39731900354127,7.04539888029323,1681,2,2013,Male,,Age adjusted rate,Asthma,08000
17580,Statewide,7.23925993589453,7.00352648865109,7.47499338313796,3692,2,2013,Both genders,,Age adjusted rate,Asthma,08000
17581,Statewide,7.7686055334762,7.4278245976721,8.1093864692803,2058,2,2014,Female,,Age adjusted rate,Asthma,08000
17582,Statewide,7.59102145028227,7.24905571414834,7.93298718641619,1921,2,2014,Male,,Age adjusted rate,Asthma,08000
17583,Statewide,7.71050436565757,7.46856730951774,7.95244142179741,3979,2,2014,Both genders,,Age adjusted rate,Asthma,08000
17584,Statewide,6.49671919984394,6.18788972992399,6.80554866976389,1757,2,2015,Female,,Age adjusted rate,Asthma,08000
17585,Statewide,5.52624740122573,5.23587491726941,5.81661988518205,1413,2,2015,Male,,Age adjusted rate,Asthma,08000
17586,Statewide,6.04464392592686,5.83187331197981,6.25741453987391,3170,2,2015,Both genders,,Age adjusted rate,Asthma,08000
17587,Statewide,4.88200986140205,4.61099293178368,5.15302679102043,1279,2,2016,Female,,Age adjusted rate,Asthma,08000
